陕AU8279,2011-9-14 1:47:14,108.954453,34.272632,6,46268
陕AU2632,2011-9-14 1:47:22,108.907123,34.198470,38,34509
陕AU8279,2011-9-14 1:50:19,108.954219,34.272381,2,46268
陕AU8279,2011-9-14 1:52:16,108.954292,34.272375,4,46268
陕AU8279,2011-9-14 1:53:53,108.954196,34.272446,1,46268
陕AU2632,2011-9-14 1:54:53,108.909817,34.214259,48,33601
陕AU2632,2011-9-14 1:57:53,108.920166,34.229577,39,32697
陕AU8279,2011-9-14 1:58:05,108.954190,34.272327,4,46268
陕AU2632,2011-9-14 1:58:23,108.921850,34.232130,39,33680
陕AU2632,2011-9-14 1:59:23,108.923513,34.238276,9,32700
陕AU2632,2011-9-14 2:00:54,108.923497,34.242902,36,33072
陕AU2632,2011-9-14 2:03:23,108.923398,34.254100,51,47477
陕AU8279,2011-9-14 2:05:44,108.954289,34.272239,3,46268
陕AU2632,2011-9-14 2:06:55,108.922334,34.280707,43,47109
陕AU8279,2011-9-14 0:01:12,108.995618,34.266026,52,46960
陕AU8279,2011-9-14 0:03:40,108.988768,34.251158,2,49668
陕AU2632,2011-9-14 0:10:45,108.928289,34.201994,31,36746
陕AU8279,2011-9-14 0:10:53,108.972363,34.247624,49,34005
陕AU8279,2011-9-14 0:11:02,108.972402,34.248921,50,35220
陕AU2632,2011-9-14 0:11:15,108.928309,34.199676,30,36746
陕AU6589,2011-9-14 0:13:25,108.934164,34.211753,16,35838
陕AU8279,2011-9-14 0:13:36,108.972236,34.254493,39,49480
陕AU6589,2011-9-14 0:14:18,108.929972,34.211833,41,32162
陕AU6589,2011-9-14 0:14:38,108.928212,34.211883,26,32161
陕AU6589,2011-9-14 0:15:19,108.924086,34.211929,35,32158
陕AU2632,2011-9-14 0:15:46,108.912709,34.206564,28,35377
陕AU6589,2011-9-14 0:16:16,108.919590,34.213138,37,33833
陕AU6589,2011-9-14 0:17:48,108.918605,34.215004,33,33831
陕AU6589,2011-9-14 0:18:08,108.916434,34.215989,46,33785
陕AU6589,2011-9-14 0:18:14,108.915697,34.216316,46,33785
陕AU6589,2011-9-14 0:19:25,108.910185,34.218755,48,34809
陕AU6589,2011-9-14 0:20:42,108.901193,34.222773,42,33209
陕AU2632,2011-9-14 0:21:46,108.919556,34.204886,20,35375
陕AU6589,2011-9-14 0:21:59,108.896490,34.224873,49,32078
陕AU6589,2011-9-14 0:22:15,108.894747,34.225643,41,33552
陕AU8279,2011-9-14 0:23:15,108.984933,34.259261,7,47305
陕AU6589,2011-9-14 0:24:33,108.881835,34.229258,53,33477
陕AU8279,2011-9-14 0:25:49,108.985139,34.259926,2,47296
陕AU6589,2011-9-14 0:25:55,108.881837,34.237119,23,32964
陕AU6589,2011-9-14 0:26:11,108.881840,34.238797,54,33430
陕AU6589,2011-9-14 0:26:31,108.881937,34.240811,25,33430
陕AU6589,2011-9-14 0:26:41,108.881927,34.241742,45,35451
陕AU8279,2011-9-14 0:26:41,108.985081,34.259592,5,47561
陕AU8279,2011-9-14 0:26:51,108.984977,34.259415,6,47305
陕AU6589,2011-9-14 0:26:52,108.881887,34.243006,40,35451
陕AU8279,2011-9-14 0:26:56,108.984945,34.259434,6,47305
陕AU8279,2011-9-14 0:30:10,108.985209,34.259838,2,47296
陕AU6589,2011-9-14 0:30:26,108.872050,34.244235,43,37978
陕AU8279,2011-9-14 0:32:43,108.985090,34.260028,5,47296
陕AU6589,2011-9-14 0:33:05,108.872898,34.227488,48,38674
陕AU6589,2011-9-14 0:33:16,108.872905,34.226200,37,38675
陕AU6589,2011-9-14 0:33:41,108.872651,34.224984,21,38669
陕AU6589,2011-9-14 0:33:57,108.871491,34.224940,14,38669
陕AU6589,2011-9-14 0:34:48,108.868566,34.224682,27,38028
陕AU8279,2011-9-14 0:36:44,108.985125,34.259718,2,47296
陕AU6589,2011-9-14 0:46:05,108.864803,34.224740,21,38658
陕AU6589,2011-9-14 0:46:30,108.861957,34.224389,46,38658
陕AU8279,2011-9-14 0:46:50,108.985300,34.259764,5,47296
陕AU6589,2011-9-14 0:47:16,108.857869,34.224841,45,37968
陕AU8279,2011-9-14 0:51:32,108.985105,34.259664,3,47296
陕AU8279,2011-9-14 0:52:07,108.985177,34.259691,1,47296
陕AU8279,2011-9-14 0:53:04,108.985222,34.259754,3,47296
陕AU6589,2011-9-14 0:55:18,108.846482,34.238101,65,38970
陕AU2632,2011-9-14 0:55:21,108.903733,34.162481,41,40179
陕AU6589,2011-9-14 0:55:54,108.842396,34.237948,32,38989
陕AU6589,2011-9-14 0:56:51,108.842135,34.228966,63,39022
陕AU6589,2011-9-14 0:58:33,108.845360,34.206180,96,38689
陕AU6589,2011-9-14 0:58:54,108.846154,34.201070,98,38702
陕AU6589,2011-9-14 1:00:21,108.846395,34.182033,55,38364
陕AU8279,2011-9-14 1:04:52,108.985394,34.259772,2,47296
陕AU8279,2011-9-14 1:07:22,108.985252,34.259668,3,47296
陕AU6589,2011-9-14 1:10:21,108.927416,34.162523,61,39755
陕AU6589,2011-9-14 1:10:41,108.927186,34.158810,74,39594
陕AU8279,2011-9-14 1:11:32,108.985202,34.259678,1,47296
陕AU8279,2011-9-14 1:12:54,108.985392,34.260124,13,47296
陕AU8279,2011-9-14 1:14:41,108.985103,34.259738,1,47296
陕AU2632,2011-9-14 1:14:54,108.928521,34.192479,38,34594
陕AU8279,2011-9-14 1:17:04,108.984963,34.259736,6,47296
陕AU8279,2011-9-14 1:18:26,108.985316,34.259476,2,47306
陕AU8279,2011-9-14 1:18:57,108.985301,34.259466,2,47306
陕AU2632,2011-9-14 1:19:24,108.914929,34.205138,36,36724
陕AU8279,2011-9-14 1:19:38,108.984714,34.259433,5,47305
陕AU6589,2011-9-14 1:19:42,108.927433,34.160714,54,39756
陕AU2632,2011-9-14 1:21:25,108.917330,34.208214,24,32339
陕AU8279,2011-9-14 1:21:26,108.985134,34.259464,10,47305
陕AU8279,2011-9-14 1:23:34,108.985212,34.259659,7,47296
陕AU8279,2011-9-14 1:24:09,108.985001,34.259762,6,47296
陕AU8279,2011-9-14 1:32:12,108.985890,34.259392,28,47306
陕AU8279,2011-9-14 1:32:17,108.986421,34.259466,34,47306
陕AU8279,2011-9-14 1:33:08,108.988050,34.261025,33,47302
陕AU8279,2011-9-14 1:37:24,108.977764,34.269731,43,49833
陕AU8279,2011-9-14 1:37:29,108.976955,34.269757,40,47563
陕AU8279,2011-9-14 1:37:50,108.974562,34.269836,35,47563
陕AU8279,2011-9-14 1:38:21,108.972033,34.270019,31,47280
陕AU8279,2011-9-14 1:39:02,108.969294,34.269958,14,46291
陕AU8279,2011-9-14 1:39:59,108.962926,34.270650,40,46896
陕AU8279,2011-9-14 1:40:09,108.962580,34.271591,40,46875
陕AU8279,2011-9-14 1:41:21,108.958408,34.273678,30,47502
陕AU8279,2011-9-14 1:41:31,108.957133,34.273751,38,47502
陕AU8279,2011-9-14 1:43:25,108.954067,34.272582,4,46268
陕AU8279,2011-9-14 1:44:11,108.954051,34.272574,4,46268
陕AU8279,2011-9-14 1:44:21,108.954066,34.272582,4,46268
陕AU8279,2011-9-14 1:44:26,108.954079,34.272593,4,46268
陕AU8279,2011-9-14 1:44:31,108.954061,34.272577,4,46268
